Genome	Species	Protein id	Contig id	Start	Stop	Strand	Element symbol	Element name	Scope	Type	Subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference	% Identity to reference	Alignment length	Closest reference accession	Closest reference name	HMM accession	HMM description
SAMN12797030	anginosus	NA	SAMN12797030.contig00012	69667	70158	+	dfrF	trimethoprim-resistant dihydrofolate reductase DfrF	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTX	164	164	100.00	100.00	164	WP_002322211.1	trimethoprim-resistant dihydrofolate reductase DfrF	NA	NA
SAMN12797030	anginosus	NA	SAMN12797030.contig00013	45909	47825	-	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.22	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN12797030	anginosus	NA	SAMN12797030.contig00022	30552	31766	+	mef(A)	macrolide efflux MFS transporter Mef(A)	core	AMR	AMR	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN	BLASTX	405	405	100.00	99.75	405	WP_000417519.1	macrolide efflux MFS transporter Mef(A)	NA	NA
SAMN12797030	anginosus	NA	SAMN12797030.contig00022	31889	33349	+	msr(D)	ABC-F type ribosomal protection protein Msr(D)	core	AMR	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	EXACTX	487	487	100.00	100.00	487	WP_000420313.1	ABC-F type ribosomal protection protein Msr(D)	NA	NA
SAMN12797032	anginosus	NA	SAMN12797032.contig00003	96200	98116	-	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTX	639	639	100.00	100.00	639	WP_000691727.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SAMN12797036	anginosus	NA	SAMN12797036.contig00007	26225	28141	-	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.06	639	WP_014636291.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN12797036	anginosus	NA	SAMN12797036.contig00044	13521	14090	+	erm(A)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	core	AMR	AMR	LINCOSAMIDE/MACROLIDE	AZITHROMYCIN/CLARITHROMYCIN/CLINDAMYCIN/ERYTHROMYCIN/TELITHROMYCIN	PARTIAL_CONTIG_ENDX	190	243	78.19	100.00	190	WP_000810833.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	NA	NA
SAMN12797039	anginosus	NA	SAMN12797039.contig00002	8143	9357	+	mef(A)	macrolide efflux MFS transporter Mef(A)	core	AMR	AMR	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN	BLASTX	405	405	100.00	99.75	405	WP_000417519.1	macrolide efflux MFS transporter Mef(A)	NA	NA
SAMN12797039	anginosus	NA	SAMN12797039.contig00002	9480	10940	+	msr(D)	ABC-F type ribosomal protection protein Msr(D)	core	AMR	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	EXACTX	487	487	100.00	100.00	487	WP_000420313.1	ABC-F type ribosomal protection protein Msr(D)	NA	NA
SAMN12797039	anginosus	NA	SAMN12797039.contig00002	97622	99538	+	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.37	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN12797042	anginosus	NA	SAMN12797042.contig00008	14973	16889	-	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.53	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN14086703	anginosus	NA	SAMN14086703.contig00008	89558	91474	+	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.84	639	WP_000691741.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SAMN14086703	anginosus	NA	SAMN14086703.contig00008	91593	92945	+	tet(L)	tetracycline efflux MFS transporter Tet(L)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	451	458	98.47	98.67	451	WP_001574277.1	tetracycline efflux MFS transporter Tet(L)	NA	NA
SAMN14086908	anginosus	NA	SAMN14086908.contig00007	2762	4114	-	tet(L)	tetracycline efflux MFS transporter Tet(L)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	451	458	98.47	98.67	451	WP_001574277.1	tetracycline efflux MFS transporter Tet(L)	NA	NA
SAMN14086908	anginosus	NA	SAMN14086908.contig00007	4233	6149	-	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.84	639	WP_000691741.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SAMN14478484	anginosus	NA	SAMN14478484.contig00005	25732	27648	+	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTX	639	639	100.00	100.00	639	WP_000691727.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SAMN14478484	anginosus	NA	SAMN14478484.contig00008	25793	27268	+	lsa	Lsa family ABC-F type ribosomal protection protein	core	AMR	AMR	LINCOSAMIDE/STREPTOGRAMIN	LINCOSAMIDE/STREPTOGRAMIN	BLASTX	492	492	100.00	91.26	492	WP_063851347.1	ABC-F type ribosomal protection protein Lsa(C)	NA	NA
SAMN14478490	anginosus	NA	SAMN14478490.contig00008	7636	8850	+	mef(A)	macrolide efflux MFS transporter Mef(A)	core	AMR	AMR	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN	BLASTX	405	405	100.00	99.75	405	WP_000417519.1	macrolide efflux MFS transporter Mef(A)	NA	NA
SAMN14478490	anginosus	NA	SAMN14478490.contig00008	8973	10433	+	msr(D)	ABC-F type ribosomal protection protein Msr(D)	core	AMR	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	BLASTX	487	487	100.00	99.59	487	WP_000420313.1	ABC-F type ribosomal protection protein Msr(D)	NA	NA
SAMN14478490	anginosus	NA	SAMN14478490.contig00008	81348	83264	+	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.37	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN26876553	anginosus	NA	SAMN26876553.contig00002	348526	350442	+	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTX	639	639	100.00	100.00	639	WP_000691736.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SAMN26876560	anginosus	NA	SAMN26876560.contig00002	348526	350442	+	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTX	639	639	100.00	100.00	639	WP_000691736.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SAMN26876604	anginosus	NA	SAMN26876604.contig00020	27491	29407	-	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.84	639	WP_002414694.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SAMN31407740	anginosus	NA	SAMN31407740.contig00004	45824	47740	-	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.37	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN31407740	anginosus	NA	SAMN31407740.contig00011	49571	50062	-	dfrF	trimethoprim-resistant dihydrofolate reductase DfrF	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTX	164	164	100.00	100.00	164	WP_002322211.1	trimethoprim-resistant dihydrofolate reductase DfrF	NA	NA
SAMN31407742	anginosus	NA	SAMN31407742.contig00004	11185	11913	+	erm(A)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	core	AMR	AMR	LINCOSAMIDE/MACROLIDE	AZITHROMYCIN/CLARITHROMYCIN/CLINDAMYCIN/ERYTHROMYCIN/TELITHROMYCIN	EXACTX	243	243	100.00	100.00	243	WP_000810833.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	NA	NA
SAMN31407742	anginosus	NA	SAMN31407742.contig00004	43518	45434	+	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	INTERNAL_STOP	639	639	100.00	99.84	639	WP_000691759.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN31407746	anginosus	NA	SAMN31407746.contig00002	7653	8867	+	mef(A)	macrolide efflux MFS transporter Mef(A)	core	AMR	AMR	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN	BLASTX	405	405	100.00	99.51	405	WP_000417519.1	macrolide efflux MFS transporter Mef(A)	NA	NA
SAMN31407746	anginosus	NA	SAMN31407746.contig00002	8990	10450	+	msr(D)	ABC-F type ribosomal protection protein Msr(D)	core	AMR	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	BLASTX	487	487	100.00	93.22	487	WP_000420313.1	ABC-F type ribosomal protection protein Msr(D)	NA	NA
SAMN31407746	anginosus	NA	SAMN31407746.contig00002	124808	126724	+	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.37	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN34495011	anginosus	NA	SAMN34495011.contig00004	88088	88579	-	dfrF	trimethoprim-resistant dihydrofolate reductase DfrF	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTX	164	164	100.00	100.00	164	WP_002322211.1	trimethoprim-resistant dihydrofolate reductase DfrF	NA	NA
SAMN34495011	anginosus	NA	SAMN34495011.contig00008	22458	24374	+	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTX	639	639	100.00	100.00	639	WP_024052575.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SAMN34495011	anginosus	NA	SAMN34495011.contig00008	24853	26196	+	tet(L)	tetracycline efflux MFS transporter Tet(L)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	448	458	97.82	99.55	448	WP_001574277.1	tetracycline efflux MFS transporter Tet(L)	NA	NA
SAMN34495011	anginosus	NA	SAMN34495011.contig00011	58397	59857	-	msr(D)	ABC-F type ribosomal protection protein Msr(D)	core	AMR	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	BLASTX	487	487	100.00	98.36	487	WP_000420313.1	ABC-F type ribosomal protection protein Msr(D)	NA	NA
SAMN34495011	anginosus	NA	SAMN34495011.contig00011	59980	61194	-	mef(A)	macrolide efflux MFS transporter Mef(A)	core	AMR	AMR	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN	BLASTX	405	405	100.00	99.26	405	WP_018374806.1	macrolide efflux MFS transporter Mef(A)	NA	NA
SAMN38159170	anginosus	NA	SAMN38159170.contig00002	290372	291832	-	msr(D)	ABC-F type ribosomal protection protein Msr(D)	core	AMR	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	EXACTX	487	487	100.00	100.00	487	WP_000420313.1	ABC-F type ribosomal protection protein Msr(D)	NA	NA
SAMN38159170	anginosus	NA	SAMN38159170.contig00002	291955	293169	-	mef(A)	macrolide efflux MFS transporter Mef(A)	core	AMR	AMR	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN	EXACTX	405	405	100.00	100.00	405	WP_000417519.1	macrolide efflux MFS transporter Mef(A)	NA	NA
SAMN39507645	anginosus	NA	SAMN39507645.contig00002	140518	141681	+	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	INTERNAL_STOP	388	639	60.72	98.45	388	WP_063856115.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SAMN39507645	anginosus	NA	SAMN39507645.contig00004	92405	93133	-	erm(A)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	core	AMR	AMR	LINCOSAMIDE/MACROLIDE	AZITHROMYCIN/CLARITHROMYCIN/CLINDAMYCIN/ERYTHROMYCIN/TELITHROMYCIN	EXACTX	243	243	100.00	100.00	243	WP_000810833.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	NA	NA
SAMN39507646	anginosus	NA	SAMN39507646.contig00004	45552	47468	-	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.37	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507646	anginosus	NA	SAMN39507646.contig00004	119008	120468	-	msr(D)	ABC-F type ribosomal protection protein Msr(D)	core	AMR	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	BLASTX	487	487	100.00	98.36	487	WP_000420313.1	ABC-F type ribosomal protection protein Msr(D)	NA	NA
SAMN39507646	anginosus	NA	SAMN39507646.contig00004	120591	121805	-	mef(A)	macrolide efflux MFS transporter Mef(A)	core	AMR	AMR	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN	BLASTX	405	405	100.00	99.26	405	WP_018374806.1	macrolide efflux MFS transporter Mef(A)	NA	NA
SAMN39507646	anginosus	NA	SAMN39507646.contig00011	26187	26678	+	dfrF	trimethoprim-resistant dihydrofolate reductase DfrF	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTX	164	164	100.00	100.00	164	WP_002322211.1	trimethoprim-resistant dihydrofolate reductase DfrF	NA	NA
SAMN39507648	anginosus	NA	SAMN39507648.contig00013	16084	18000	-	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.37	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507649	anginosus	NA	SAMN39507649.contig00002	104586	105749	-	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	INTERNAL_STOP	388	639	60.72	98.45	388	WP_063856115.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SAMN39507649	anginosus	NA	SAMN39507649.contig00004	92405	93133	-	erm(A)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	core	AMR	AMR	LINCOSAMIDE/MACROLIDE	AZITHROMYCIN/CLARITHROMYCIN/CLINDAMYCIN/ERYTHROMYCIN/TELITHROMYCIN	EXACTX	243	243	100.00	100.00	243	WP_000810833.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	NA	NA
SAMN39507650	anginosus	NA	SAMN39507650.contig00011	16111	18027	-	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.37	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507651	anginosus	NA	SAMN39507651.contig00003	110530	111021	-	dfrF	trimethoprim-resistant dihydrofolate reductase DfrF	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTX	164	164	100.00	100.00	164	WP_002322211.1	trimethoprim-resistant dihydrofolate reductase DfrF	NA	NA
SAMN39507651	anginosus	NA	SAMN39507651.contig00007	45893	47809	-	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.37	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507651	anginosus	NA	SAMN39507651.contig00007	88011	88739	-	erm(A)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	core	AMR	AMR	LINCOSAMIDE/MACROLIDE	AZITHROMYCIN/CLARITHROMYCIN/CLINDAMYCIN/ERYTHROMYCIN/TELITHROMYCIN	EXACTX	243	243	100.00	100.00	243	WP_000810833.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	NA	NA
SAMN39507652	anginosus	NA	SAMN39507652.contig00004	25739	26230	+	dfrF	trimethoprim-resistant dihydrofolate reductase DfrF	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTX	164	164	100.00	100.00	164	WP_002322211.1	trimethoprim-resistant dihydrofolate reductase DfrF	NA	NA
SAMN39507652	anginosus	NA	SAMN39507652.contig00007	45873	47789	-	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.37	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507652	anginosus	NA	SAMN39507652.contig00007	87991	88719	-	erm(A)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	core	AMR	AMR	LINCOSAMIDE/MACROLIDE	AZITHROMYCIN/CLARITHROMYCIN/CLINDAMYCIN/ERYTHROMYCIN/TELITHROMYCIN	EXACTX	243	243	100.00	100.00	243	WP_000810833.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	NA	NA
SAMN39507653	anginosus	NA	SAMN39507653.contig00009	42997	44913	+	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.37	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507654	anginosus	NA	SAMN39507654.contig00013	16084	18000	-	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.37	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507655	anginosus	NA	SAMN39507655.contig00001	45544	47460	-	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.37	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507655	anginosus	NA	SAMN39507655.contig00001	124899	126359	-	msr(D)	ABC-F type ribosomal protection protein Msr(D)	core	AMR	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	BLASTX	487	487	100.00	99.59	487	WP_000420313.1	ABC-F type ribosomal protection protein Msr(D)	NA	NA
SAMN39507655	anginosus	NA	SAMN39507655.contig00001	126482	127696	-	mef(A)	macrolide efflux MFS transporter Mef(A)	core	AMR	AMR	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN	BLASTX	405	405	100.00	99.75	405	WP_000417519.1	macrolide efflux MFS transporter Mef(A)	NA	NA
SAMN39507655	anginosus	NA	SAMN39507655.contig00015	40388	41122	+	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	core	AMR	AMR	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	BLASTX	245	245	100.00	99.59	245	WP_001038795.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	NA	NA
SAMN39507655	anginosus	NA	SAMN39507655.contig00034	425	892	+	dfrF	trimethoprim-resistant dihydrofolate reductase DfrF	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	BLASTX	156	164	95.12	100.00	156	WP_002322211.1	trimethoprim-resistant dihydrofolate reductase DfrF	NA	NA
SAMN39507656	anginosus	NA	SAMN39507656.contig00004	46291	48207	-	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.37	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507656	anginosus	NA	SAMN39507656.contig00004	176085	177545	-	msr(D)	ABC-F type ribosomal protection protein Msr(D)	core	AMR	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	BLASTX	487	487	100.00	99.59	487	WP_000420313.1	ABC-F type ribosomal protection protein Msr(D)	NA	NA
SAMN39507656	anginosus	NA	SAMN39507656.contig00004	177668	178882	-	mef(A)	macrolide efflux MFS transporter Mef(A)	core	AMR	AMR	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN	BLASTX	405	405	100.00	99.75	405	WP_000417519.1	macrolide efflux MFS transporter Mef(A)	NA	NA
SAMN39507657	anginosus	NA	SAMN39507657.contig00006	7632	8846	+	mef(A)	macrolide efflux MFS transporter Mef(A)	core	AMR	AMR	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN	BLASTX	405	405	100.00	99.75	405	WP_000417519.1	macrolide efflux MFS transporter Mef(A)	NA	NA
SAMN39507657	anginosus	NA	SAMN39507657.contig00006	8969	10429	+	msr(D)	ABC-F type ribosomal protection protein Msr(D)	core	AMR	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	BLASTX	487	487	100.00	99.59	487	WP_000420313.1	ABC-F type ribosomal protection protein Msr(D)	NA	NA
SAMN39507657	anginosus	NA	SAMN39507657.contig00006	67732	69648	+	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.37	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507658	anginosus	NA	SAMN39507658.contig00006	11525	13000	+	lsa	Lsa family ABC-F type ribosomal protection protein	core	AMR	AMR	LINCOSAMIDE/STREPTOGRAMIN	LINCOSAMIDE/STREPTOGRAMIN	BLASTX	492	492	100.00	91.06	492	WP_063851347.1	ABC-F type ribosomal protection protein Lsa(C)	NA	NA
SAMN39507658	anginosus	NA	SAMN39507658.contig00006	40123	40851	+	erm(A)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	core	AMR	AMR	LINCOSAMIDE/MACROLIDE	AZITHROMYCIN/CLARITHROMYCIN/CLINDAMYCIN/ERYTHROMYCIN/TELITHROMYCIN	EXACTX	243	243	100.00	100.00	243	WP_000810833.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	NA	NA
SAMN39507658	anginosus	NA	SAMN39507658.contig00006	114522	116438	+	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.53	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507659	anginosus	NA	SAMN39507659.contig00005	45894	47810	-	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.37	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507659	anginosus	NA	SAMN39507659.contig00005	122066	123526	-	msr(D)	ABC-F type ribosomal protection protein Msr(D)	core	AMR	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	EXACTX	487	487	100.00	100.00	487	WP_000420313.1	ABC-F type ribosomal protection protein Msr(D)	NA	NA
SAMN39507659	anginosus	NA	SAMN39507659.contig00005	123649	124863	-	mef(A)	macrolide efflux MFS transporter Mef(A)	core	AMR	AMR	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN	BLASTX	405	405	100.00	99.75	405	WP_000417519.1	macrolide efflux MFS transporter Mef(A)	NA	NA
SAMN39507660	anginosus	NA	SAMN39507660.contig00001	164512	166428	-	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTX	639	639	100.00	100.00	639	WP_000691727.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SAMN39507660	anginosus	NA	SAMN39507660.contig00006	27144	29060	+	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.37	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507661	anginosus	NA	SAMN39507661.contig00008	22459	24375	+	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTX	639	639	100.00	100.00	639	WP_024052575.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SAMN39507661	anginosus	NA	SAMN39507661.contig00008	24854	26197	+	tet(L)	tetracycline efflux MFS transporter Tet(L)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	448	458	97.82	99.55	448	WP_001574277.1	tetracycline efflux MFS transporter Tet(L)	NA	NA
SAMN39507661	anginosus	NA	SAMN39507661.contig00009	73534	74994	-	msr(D)	ABC-F type ribosomal protection protein Msr(D)	core	AMR	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	BLASTX	487	487	100.00	99.59	487	WP_000420313.1	ABC-F type ribosomal protection protein Msr(D)	NA	NA
SAMN39507661	anginosus	NA	SAMN39507661.contig00009	75117	76331	-	mef(A)	macrolide efflux MFS transporter Mef(A)	core	AMR	AMR	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN	BLASTX	405	405	100.00	99.75	405	WP_000417519.1	macrolide efflux MFS transporter Mef(A)	NA	NA
SAMN39507662	anginosus	NA	SAMN39507662.contig00008	75984	77900	+	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.53	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507663	anginosus	NA	SAMN39507663.contig00004	7653	8867	+	mef(A)	macrolide efflux MFS transporter Mef(A)	core	AMR	AMR	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN	BLASTX	405	405	100.00	99.26	405	WP_018374806.1	macrolide efflux MFS transporter Mef(A)	NA	NA
SAMN39507663	anginosus	NA	SAMN39507663.contig00004	8990	10450	+	msr(D)	ABC-F type ribosomal protection protein Msr(D)	core	AMR	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	BLASTX	487	487	100.00	98.36	487	WP_000420313.1	ABC-F type ribosomal protection protein Msr(D)	NA	NA
