Genome	Species	Protein id	Contig id	Start	Stop	Strand	Element symbol	Element name	Scope	Type	Subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference	% Identity to reference	Alignment length	Closest reference accession	Closest reference name	HMM accession	HMM description
SAMN26876559	parasanguinis_E	NA	SAMN26876559.contig00001	291856	293070	-	mef(A)	macrolide efflux MFS transporter Mef(A)	core	AMR	AMR	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN	EXACTX	405	405	100.00	100.00	405	WP_000417519.1	macrolide efflux MFS transporter Mef(A)	NA	NA
SAMN26876559	parasanguinis_E	NA	SAMN26876559.contig00012	8209	9930	+	tetA(46)	tetracycline efflux ABC transporter Tet(46) subunit A	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	574	574	100.00	98.43	574	WP_063856469.1	tetracycline efflux ABC transporter Tet(46) subunit A	NA	NA
SAMN26876559	parasanguinis_E	NA	SAMN26876559.contig00012	9935	11665	+	tetB(46)	tetracycline efflux ABC transporter Tet(46) subunit B	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	577	578	99.83	95.67	577	WP_048717443.1	tetracycline efflux ABC transporter Tet(46) subunit B	NA	NA
SAMN26876573	parasanguinis_E	NA	SAMN26876573.contig00005	99453	100913	-	msr(D)	ABC-F type ribosomal protection protein Msr(D)	core	AMR	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	EXACTX	487	487	100.00	100.00	487	WP_000420313.1	ABC-F type ribosomal protection protein Msr(D)	NA	NA
SAMN26876573	parasanguinis_E	NA	SAMN26876573.contig00005	101036	102250	-	mef(A)	macrolide efflux MFS transporter Mef(A)	core	AMR	AMR	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN	EXACTX	405	405	100.00	100.00	405	WP_000417519.1	macrolide efflux MFS transporter Mef(A)	NA	NA
SAMN26876573	parasanguinis_E	NA	SAMN26876573.contig00016	36796	38517	+	tetA(46)	tetracycline efflux ABC transporter Tet(46) subunit A	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	574	574	100.00	97.91	574	WP_063856469.1	tetracycline efflux ABC transporter Tet(46) subunit A	NA	NA
SAMN26876573	parasanguinis_E	NA	SAMN26876573.contig00016	38522	40252	+	tetB(46)	tetracycline efflux ABC transporter Tet(46) subunit B	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	577	578	99.83	96.01	577	WP_048717443.1	tetracycline efflux ABC transporter Tet(46) subunit B	NA	NA
SAMN29581410	parasanguinis_E	NA	SAMN29581410.contig00005	47613	48827	+	mef(A)	macrolide efflux MFS transporter Mef(A)	core	AMR	AMR	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN	EXACTX	405	405	100.00	100.00	405	WP_000417519.1	macrolide efflux MFS transporter Mef(A)	NA	NA
SAMN29581410	parasanguinis_E	NA	SAMN29581410.contig00005	48950	50410	+	msr(D)	ABC-F type ribosomal protection protein Msr(D)	core	AMR	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	EXACTX	487	487	100.00	100.00	487	WP_000420313.1	ABC-F type ribosomal protection protein Msr(D)	NA	NA
SAMN29581410	parasanguinis_E	NA	SAMN29581410.contig00009	60036	61757	+	tetA(46)	tetracycline efflux ABC transporter Tet(46) subunit A	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	574	574	100.00	97.74	574	WP_063856469.1	tetracycline efflux ABC transporter Tet(46) subunit A	NA	NA
SAMN29581410	parasanguinis_E	NA	SAMN29581410.contig00009	61762	63492	+	tetB(46)	tetracycline efflux ABC transporter Tet(46) subunit B	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	577	578	99.83	96.19	577	WP_048717443.1	tetracycline efflux ABC transporter Tet(46) subunit B	NA	NA
SAMN41594618	parasanguinis_E	NA	SAMN41594618.contig00001	335808	337538	-	tetB(46)	tetracycline efflux ABC transporter Tet(46) subunit B	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	577	578	99.83	96.19	577	WP_048717443.1	tetracycline efflux ABC transporter Tet(46) subunit B	NA	NA
SAMN41594618	parasanguinis_E	NA	SAMN41594618.contig00001	337543	339264	-	tetA(46)	tetracycline efflux ABC transporter Tet(46) subunit A	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	574	574	100.00	97.91	574	WP_063856469.1	tetracycline efflux ABC transporter Tet(46) subunit A	NA	NA
SAMN41594618	parasanguinis_E	NA	SAMN41594618.contig00003	38502	40418	+	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTX	639	639	100.00	100.00	639	WP_000691736.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SAMN41594619	parasanguinis_E	NA	SAMN41594619.contig00001	57724	59454	-	tetB(46)	tetracycline efflux ABC transporter Tet(46) subunit B	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	577	578	99.83	96.19	577	WP_048717443.1	tetracycline efflux ABC transporter Tet(46) subunit B	NA	NA
SAMN41594619	parasanguinis_E	NA	SAMN41594619.contig00001	59459	61180	-	tetA(46)	tetracycline efflux ABC transporter Tet(46) subunit A	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	574	574	100.00	97.91	574	WP_063856469.1	tetracycline efflux ABC transporter Tet(46) subunit A	NA	NA
SAMN41594619	parasanguinis_E	NA	SAMN41594619.contig00001	505952	507868	+	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTX	639	639	100.00	100.00	639	WP_000691736.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SAMN41594620	parasanguinis_E	NA	SAMN41594620.contig00001	406506	408227	+	tetA(46)	tetracycline efflux ABC transporter Tet(46) subunit A	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	574	574	100.00	97.91	574	WP_063856469.1	tetracycline efflux ABC transporter Tet(46) subunit A	NA	NA
SAMN41594620	parasanguinis_E	NA	SAMN41594620.contig00001	408232	409962	+	tetB(46)	tetracycline efflux ABC transporter Tet(46) subunit B	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	577	578	99.83	96.19	577	WP_048717443.1	tetracycline efflux ABC transporter Tet(46) subunit B	NA	NA
SAMN41594620	parasanguinis_E	NA	SAMN41594620.contig00003	203645	205561	-	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTX	639	639	100.00	100.00	639	WP_000691736.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
